date/time,value,data_type,location
3/5/2024 14:24,107.3,SmartFLOE™ GPM,Waste - 1
3/5/2024 14:34,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 14:44,78.405,SmartFLOE™ GPM,Waste - 1
3/5/2024 14:54,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:04,103.93,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:14,90.829,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:24,103.93,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:34,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:44,103.93,SmartFLOE™ GPM,Waste - 1
3/5/2024 15:54,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:04,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:14,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:24,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:34,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:44,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 16:54,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:04,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:15,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:25,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:35,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:45,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 17:55,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:05,78.405,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:15,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:25,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:35,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:45,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 18:55,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:05,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:18,90.829,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:28,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:38,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:48,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 19:58,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:08,90.829,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:19,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:29,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:39,81.444,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:49,84.529,SmartFLOE™ GPM,Waste - 1
3/5/2024 20:59,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:09,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:19,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:29,103.93,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:39,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:49,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 21:59,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 22:09,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 22:21,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 22:31,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 22:41,90.829,SmartFLOE™ GPM,Waste - 1
3/5/2024 22:51,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:01,97.298,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:11,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:21,94.043,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:31,90.829,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:41,87.657,SmartFLOE™ GPM,Waste - 1
3/5/2024 23:51,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:01,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:11,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:21,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:31,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:41,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 0:51,75.411,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:01,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:11,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:22,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:32,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:42,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 1:52,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:02,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:12,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:23,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:33,69.566,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:43,69.566,SmartFLOE™ GPM,Waste - 1
3/6/2024 2:53,63.916,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:03,66.716,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:13,66.716,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:23,58.468,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:33,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:43,63.916,SmartFLOE™ GPM,Waste - 1
3/6/2024 3:53,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:03,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:13,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:24,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:34,53.228,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:44,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 4:54,50.688,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:04,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:14,53.228,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:24,50.688,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:34,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:44,48.204,SmartFLOE™ GPM,Waste - 1
3/6/2024 5:54,53.228,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:04,48.204,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:14,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:25,63.916,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:35,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:45,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 6:55,63.916,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:05,50.688,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:15,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:25,50.688,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:35,55.821,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:45,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 7:55,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:05,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:15,61.166,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:26,72.465,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:36,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:46,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 8:56,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:06,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:16,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:27,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:37,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:47,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 9:57,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:07,103.93,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:17,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:27,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:37,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:47,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 10:57,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:07,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:17,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:28,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:38,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:48,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 11:58,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:08,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:18,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:28,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:38,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:48,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 12:58,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:08,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:18,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:28,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:38,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:48,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 13:58,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:08,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:18,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:29,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:39,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:49,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 14:59,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:09,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:19,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:29,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:39,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:49,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 15:59,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 16:09,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 16:19,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 16:31,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 16:41,97.298,SmartFLOE™ GPM,Waste - 1
3/6/2024 16:51,103.93,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:01,103.93,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:11,100.59,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:21,103.93,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:31,107.3,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:41,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 17:51,110.71,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:01,110.71,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:11,103.93,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:21,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:33,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:43,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 18:53,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:03,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:13,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:23,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:33,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:43,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 19:53,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:03,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:13,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:23,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:34,81.444,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:44,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 20:54,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:04,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:14,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:24,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:34,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:44,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 21:54,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:04,78.405,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:14,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:24,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:34,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:44,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 22:54,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:04,94.043,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:14,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:24,84.529,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:35,90.829,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:45,87.657,SmartFLOE™ GPM,Waste - 1
3/6/2024 23:55,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:05,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:15,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:25,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:35,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:45,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 0:55,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:05,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:15,78.405,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:25,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:35,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:45,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 1:55,72.465,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:05,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:15,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:25,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:36,63.916,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:46,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 2:56,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:06,63.916,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:16,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:26,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:36,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:46,63.916,SmartFLOE™ GPM,Waste - 1
3/7/2024 3:56,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:06,55.821,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:16,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:26,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:37,53.228,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:47,58.468,SmartFLOE™ GPM,Waste - 1
3/7/2024 4:57,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:07,53.228,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:17,55.821,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:27,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:38,53.228,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:48,55.821,SmartFLOE™ GPM,Waste - 1
3/7/2024 5:58,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:08,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:18,55.821,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:28,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:39,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:49,63.916,SmartFLOE™ GPM,Waste - 1
3/7/2024 6:59,63.916,SmartFLOE™ GPM,Waste - 1
3/7/2024 7:09,55.821,SmartFLOE™ GPM,Waste - 1
3/7/2024 7:19,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 7:29,61.166,SmartFLOE™ GPM,Waste - 1
3/7/2024 7:40,69.566,SmartFLOE™ GPM,Waste - 1
3/7/2024 7:50,72.465,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:00,75.411,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:10,75.411,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:20,75.411,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:30,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:42,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 8:52,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:02,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:12,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:22,94.043,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:32,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:42,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 9:52,107.3,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:02,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:12,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:22,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:32,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:42,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 10:52,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:02,107.3,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:12,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:22,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:32,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:43,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 11:53,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:03,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:13,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:23,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:33,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:43,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 12:53,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:03,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:13,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:23,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:33,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:44,94.043,SmartFLOE™ GPM,Waste - 1
3/7/2024 13:54,94.043,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:04,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:14,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:24,100.59,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:34,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:44,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 14:54,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:04,97.298,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:14,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:24,94.043,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:34,94.043,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:44,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 15:54,114.15,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:04,110.71,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:14,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:24,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:34,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:45,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 16:55,107.3,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:05,107.3,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:15,107.3,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:25,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:35,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:45,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 17:55,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:05,103.93,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:15,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:25,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:35,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:49,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 18:59,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 19:09,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 19:19,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 19:29,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 19:39,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 19:52,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:02,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:12,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:22,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:32,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:42,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 20:52,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:02,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:12,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:22,90.829,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:32,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:42,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 21:52,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:02,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:12,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:22,78.405,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:32,87.657,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:42,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 22:54,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:04,78.405,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:14,78.405,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:24,78.405,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:34,84.529,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:44,81.444,SmartFLOE™ GPM,Waste - 1
3/7/2024 23:54,81.444,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:04,81.444,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:14,78.405,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:24,78.405,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:34,75.411,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:44,75.411,SmartFLOE™ GPM,Waste - 1
3/8/2024 0:55,78.405,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:05,75.411,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:15,72.465,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:25,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:35,78.405,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:45,78.405,SmartFLOE™ GPM,Waste - 1
3/8/2024 1:55,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:05,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:15,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:25,72.465,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:35,61.166,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:45,72.465,SmartFLOE™ GPM,Waste - 1
3/8/2024 2:55,63.916,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:05,63.916,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:15,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:25,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:35,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:45,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 3:57,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:07,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:17,61.166,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:27,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:37,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:47,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 4:58,61.166,SmartFLOE™ GPM,Waste - 1
3/8/2024 5:08,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 5:18,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 5:28,50.688,SmartFLOE™ GPM,Waste - 1
3/8/2024 5:38,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 5:48,48.204,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:00,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:10,50.688,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:20,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:30,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:40,55.821,SmartFLOE™ GPM,Waste - 1
3/8/2024 6:50,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:01,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:11,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:21,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:31,58.468,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:41,61.166,SmartFLOE™ GPM,Waste - 1
3/8/2024 7:51,53.228,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:02,66.716,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:12,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:22,72.465,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:32,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:42,69.566,SmartFLOE™ GPM,Waste - 1
3/8/2024 8:52,72.465,SmartFLOE™ GPM,Waste - 1
3/8/2024 9:02,75.411,SmartFLOE™ GPM,Waste - 1
3/8/2024 9:12,81.444,SmartFLOE™ GPM,Waste - 1
3/8/2024 9:22,81.444,SmartFLOE™ GPM,Waste - 1
3/8/2024 9:32,87.657,SmartFLOE™ GPM,Waste - 1
